,label,text_final
425,2,tp hcm mỗi tháng thu một triệu usd từ xuất khẩu cá cảnh
426,2,nở rộ lao động tự do trên thị trường nhân sự
427,2,fpt telecom muốn chi <num> triệu usd đầu tư cáp quang biển
428,2,nhà giàu trung quốc ngại bung tiền làm ăn
429,2,bộ trưởng tài chính vẫn tin mỹ hạ cánh mềm
430,2,doanh nghiệp có thể được giãn hoãn nợ ngân hàng
431,2,hơn chục nghìn căn hộ đủ điều kiện mở bán phía đông hà nội
432,2,bảo hiểm nhân thọ được chi trả thành mấy lần
433,2,nhà xã hội ưu đãi lãi vay <num> năm là đẩy rủi ro cho người thu nhập thấp
434,2,khảo sát doanh nghiệp của bạn đang gặp khó khăn gì
435,2,giá xăng dầu đồng loạt giảm
436,2,tồn kho do lạm phát tiếp tục làm yếu nền kinh tế
437,2,tăng trưởng ngành logistics thấp kỷ lục trong tháng <num>
438,2,cam trung quốc giá rẻ gắn mác quýt australia
439,2,giải cứu bất động sản
440,2,ngành điện mặt trời mỹ lo gặp khó nếu mất nguồn cung trung quốc
441,2,kế hoạch tăng vốn gần <num> tỷ của bamboo airways bất thành
442,2,chatgpt tác động đến bất động sản thế nào
443,2,việt nam cân nhắc kỹ việc áp thuế tối thiểu toàn cầu
444,2,xuất nhập khẩu giảm mạnh
445,2,cổ đông vietjet quan tâm đến phát triển tàu bay chi phí xăng dầu
446,2,tp hcm hà nội tụt hạng năng lực cạnh tranh cấp tỉnh
447,2,thái nguyên quy hoạch trường đua ngựa <num> ha
448,2,bộ công thương gặp khó khi chuyển đổi xăng dầu dự trữ quốc gia
449,2,wincommerce tự tin có lãi nửa cuối năm
450,2,cục thuế tp hcm cảnh báo chiêu thức lừa tiền bằng cài đặt ứng dụng
451,2,lý do game là ngành mũi nhọn tại các quốc gia đông nam á
452,2,liên kết kinh tế vùng đồng bằng sông hồng vẫn tỉnh nào lo tỉnh đó
453,2,singapore tăng thuế bất động sản gấp đôi với người nước ngoài
454,2,chủ quản cửa hàng tiện lợi gs25 lỗ nửa tỷ đồng mỗi ngày
455,2,vhm  vinhomes mở bán hai dự án nhà ở xã hội cuối năm nay
456,2,người việt vẫn cuồng bất động sản
457,2,kiến nghị cấp sổ hồng cho nhiều loại bất động sản mới
458,2,lợi nhuận chủ chuỗi thế giới di động fpt shop lao dốc
459,2,dự án nhà ở xã hội tại hà nội mở bán gần <num> triệu đồng mỗi m2
460,2,đấu thầu tập trung thuốc hiếm để giảm rủi ro cho lãnh đạo bệnh viện
461,2,hdbank hoàn thành <num> kế hoạch năm <num>
462,2,hậu trường doanh nghiệp  doanh nhân
463,2,sjc dự tính năm nay bán hơn <num> lượng vàng miếng
464,2,thủ tướng không để thất thoát tài sản trục lợi khi cơ cấu lại scb
465,2,nhà đầu tư ngoại rót tiền vào chứng khoán ít nhất <num> tháng
466,2,tp hcm lập kỷ lục mới tiêu thụ điện
467,2,vincom retail lãi quý i gấp gần ba lần cùng kỳ <num>
468,2,nga giảm sản lượng dầu <num> thùng mỗi ngày
469,2,bia hà nội lần đầu lỗ sau <num> năm
470,2,vietjet mở đường bay kết nối cần thơ  quảng ninh
471,2,nga sẽ bỏ dùng usd và euro trong giao dịch năng lượng
472,2,hvn  vietnam airlines không được chậm công bố báo cáo tài chính kiểm toán
473,2,vietjet dự kiến thu <num> tỷ nhờ loạt đường bay mới
474,2,xe nông sản lên cửa khẩu tăng cao
475,2,hdbank đặt mục tiêu lợi nhuận hơn <num> tỷ đồng
476,2,tp hcm đứng thứ <num> thế giới về tốc độ tăng triệu phú
477,2,tín dụng tăng thấp do nhiều doanh nghiệp khó khăn
478,2,<num> và dự án cánh tay robot made in vietnam
479,2,điều tệ nhất với các ngân hàng mỹ liệu đã qua
480,2,techcombank lãi trước thuế <num> tỷ đồng
481,2,có cần bảo hiểm khi đã có tiền tiết kiệm
482,2,hàn quốc trông cậy lao động nhập cư khi tỷ lệ sinh giảm
483,2,giá vàng được dự báo giảm tiếp tuần tới
484,2,cuộc chiến giá ăn mòn doanh thu lợi nhuận của tesla
485,2,nvl  cổ phiếu novaland tiếp tục tăng trần
486,2,doanh nghiệp khó khăn được lùi hạn trả nợ tối đa <num> tháng
487,2,người trung quốc đổ tiền vào bất động sản châu á
488,2,chính phủ yêu cầu đảm bảo quỹ đất cho đầu tư kinh tế hạ tầng
489,2,tiền vào chứng khoán nhỏ giọt
490,2,hng  hoàng anh gia lai agrico dự tính lỗ <num> tỷ đồng năm nay
491,2,cách kích hoạt não nghĩ hướng kiếm nhiều tiền hơn
492,2,cơ hội cuối mua vé ebox với giá ưu đãi
493,2,tân hiệp phát có ceo mới thay ông trần quí thanh
494,2,tgg  cổ phiếu từng bị ông đỗ thành nhân thao túng liên tục tăng trần
495,2,cổ phiếu chứng khoán thành trụ đỡ cho thị trường
496,2,người gửi tiếp tục rút hơn <num> tỷ usd khỏi các ngân hàng mỹ
497,2,vietjet vận chuyển <num> triệu hành khách trong quý i
498,2,hqc  cổ phiếu của ông trùm nhà ở xã hội lên cao nhất nửa năm
499,2,cuộc sống của jack ma hậu alibaba
500,2,ngân hàng được mua lại ngay trái phiếu doanh nghiệp
501,2,giá vàng được dự báo tăng tiếp
502,2,sabeco tăng mức trả cổ tức lên <num>
503,2,thủ tướng sẽ có ưu đãi ngoài thuế cho doanh nghiệp fdi
504,2,quan chức fed chia rẽ về việc nâng lãi suất
505,2,rủi ro khi mới đầu tư tài chính
506,2,nvl  kiểm toán lưu ý khả năng trả nợ của novaland
507,2,mỹ thay nga thành nhà cung cấp dầu thô lớn nhất cho eu
508,2,th gia nhập thị trường sữa lúa mạch
509,2,nga khai trương chuỗi gà rán thay thế kfc
510,2,ông biden hiện thực hóa khẩu hiệu made in america như thế nào
511,2,các nước đang phát triển đối mặt khủng hoảng nợ
512,2,căn hộ bình dân tái xuất
513,2,các hãng trà sữa kiếm bộn tiền tại mỹ
514,2,vietjet ký hợp tác đào tạo phi công cùng đối tác séc
515,2,chi phí làm phòng cháy chữa cháy cao hơn xây nhà xưởng
516,2,khảo sát về việc làm cơ hội mua nhà và nhu cầu rút bảo hiểm xã hội một lần
517,2,phó thủ tướng nga việt nam là đối tác quan trọng hàng đầu đông nam á
518,2,chủ tịch manulife hứa giải quyết mọi khiếu nại về bảo hiểm liên kết đầu tư
519,2,kinh tế toàn cầu tăng tốc
520,2,cổ phiếu bất động sản quay đầu giảm mạnh
521,2,khai thác đường bay vân đồn  cần thơ <num> chuyến một tuần
522,2,tiêu chí chọn tổ ấm của những doanh nhân trẻ thành đạt
523,2,bất động sản nghỉ dưỡng không có giao dịch suốt <num> tháng
524,2,kết thúc sớm thanh tra dự án để gỡ khó cho thị trường địa ốc
525,2,hiểu sao cho đúng về bảo hiểm nhân thọ đóng phí <num> năm
526,2,đại sứ czech thăm nhà máy gia dụng <num> triệu usd tại hà nam
527,2,từ giao pizza thành một trong những tỷ phú trẻ nhất thế giới
528,2,xuất khẩu của tp hcm giảm mạnh nhất <num> năm
529,2,bộ xây dựng đề xuất không quy định sở hữu chung cư có thời hạn
530,2,thẻ ngân hàng không thông tin là xu hướng
531,2,chật vật đấu giá máy bay atr72
532,2,thu hơn hai tỷ đồng mỗi tháng từ bán trà sữa trên máy bay
533,2,novaland kiến nghị gỡ vướng loạt siêu dự án tại đồng nai
534,2,nhật bản thu hồi lô sữa đậu nành từ việt nam
535,2,hàng loạt big tech sắp công bố kết quả kinh doanh
536,2,đấu giá cổ phần pgbank đắt khách
537,2,<num> sai lầm đầu tư mà giới siêu giàu luôn tránh
538,2,cuộc sống luôn bận rộn của ông trùm hàng không giá rẻ châu á
539,2,skg  hãng tàu cao tốc ra phú quốc côn đảo lãi đậm
540,2,giá nhà ở xã hội tăng thế nào sau khi mở bán
541,2,nhân dân tệ vượt usd thành đồng tiền giao dịch nhiều nhất nga
542,2,canam huy động vốn cho dự án đưa internet về nông thôn
543,2,các kho hàng tìm cách vượt qua khủng hoảng ngành ngân hàng mỹ
544,2,chuyện khởi nghiệp của vua bánh bao đài loan
545,2,chatgpt ảnh hưởng tới ngành bảo hiểm thế nào
546,2,các tập đoàn lớn cân nhắc khi đầu tư vì thuế tối thiểu toàn cầu
547,2,bà mai kiều liên quyết chuyển đổi để vượt hào quang cũ
548,2,thủ tướng phê bình bốn địa phương để tái diễn vi phạm khai thác thuỷ sản
549,2,làm gì với bảo hiểm nhân thọ trong thời kỳ lạm phát
550,2,thế giới đang thừa khí đốt
551,2,nhà máy điện khí lng lớn nhất miền tây chậm triển khai
552,2,bách hóa xanh có người điều hành thay ông nguyễn đức tài
553,2,msb miễn phí giao dịch hoàn tiền cho khách hàng doanh nghiệp
554,2,imf cảnh báo về rủi ro tài chính toàn cầu
555,2,thu nhập giảm có nên dừng đóng bảo hiểm
556,2,nkg  hàng tồn kho khiến thép nam kim lỗ gấp đôi sau kiểm toán
557,2,doanh nghiệp đặt quảng cáo vào nội dung xấu độc sẽ bị xử lý
558,2,mỹ có thể đáp trả việc opec giảm sản xuất dầu như thế nào
559,2,silicon valley bank sụp đổ
560,2,phúc long sau một năm về tay masan
561,2,gói tín dụng <num> tỷ đồng lãi suất ưu đãi cho nhà ở xã hội
562,2,cuộc chấn hưng ngành sản xuất của mỹ
563,2,giá euro lên cao nhất một năm so với usd
564,2,chính phủ yêu cầu sớm hoàn thiện phương án điều chỉnh giá bán lẻ điện bình quân
565,2,hàng không việt đua nhận tàu bay mới
566,2,không nên bắt buộc bán bất động sản trên giấy phải qua sàn
567,2,dsp  chủ quản đầm sen thừa nhận công viên quá cũ và kém sức hút
568,2,xuất khẩu thủy sản giảm sâu
569,2,doanh nghiệp sản xuất gồng lỗ cắt giảm lao động
570,2,sầu riêng musang king trồng ở việt nam đắt hơn hàng nhập
571,2,doanh nghiệp khó khăn có thể không bị chuyển nhóm nợ xấu
572,2,tập đoàn tài chính nhật chi <num> tỷ usd mua <num> cổ phần vpbank
573,2,mỹ siết ưu đãi cho xe điện
574,2,tập đoàn hss tìm cơ hội đầu tư năng lượng tái tạo tại việt nam
575,2,ông trần đình long người chê hòa phát bảo thủ giờ phải đổi ý
576,2,sầu riêng sang nhật giá tăng gấp đôi vẫn hút khách
577,2,đại lý bán lẻ xăng dầu có thể được lấy hàng từ nhiều nguồn
578,2,vcci đánh thuế tiêu thụ đặc biệt với game online khó khả thi
579,2,hdbank dự kiến chia cổ tức tỷ lệ <num>
580,2,hành khách phi công vụ trực thăng rơi được bảo hiểm bồi thường thế nào
581,2,chứng khoán dứt mạch tăng <num> phiên liên tiếp
582,2,vpb  chủ tịch vpbank ngân hàng sẽ chia cổ tức bằng tiền <num> năm tới
583,2,bà nguyễn thị phương thảo giữ chức chủ tịch hội đồng quản trị vietjet
584,2,chính phủ đề xuất bán bất động sản trên giấy phải qua sàn
585,2,thủ tướng cần cơ cấu lại sản phẩm để giá nhà đất hợp lý hơn
586,2,giám đốc phải đóng bảo hiểm xã hội không
587,2,giá thép bắt đầu giảm
588,2,hag  bầu đức chúng tôi có hàng lạ nhưng phân phối chưa hiệu quả
589,2,trùm lẩu nướng golden gate lãi kỷ lục
590,2,ceo alphabet nhận hơn <num> triệu usd lương thưởng
591,2,chính phủ yêu cầu nghiên cứu chi phí kinh doanh cho bán lẻ xăng dầu
592,2,vhm  vinhomes lãi gấp đôi cùng kỳ
593,2,những bài học từ ngôi vương kinh tế của mỹ
594,2,các nhà kinh tế học bất đồng về tăng trưởng của nga
595,2,<num> năm bế tắc sau cổ phần hóa hãng phim truyện việt nam
596,2,doanh nghiệp hưởng lợi gì từ logistics xanh
597,2,nhóm vingroup và ngân hàng kéo chứng khoán tăng mạnh
598,2,chủ tịch quốc hội không chủ trương áp thuế tiêu thụ đặc biệt để tăng thu ngân sách
599,2,cơn sốt mua xe cổ để đầu tư
600,2,hoa hậu ngọc hân thu nhập năm ngoái hơn <num> triệu đồng tại ninh vân bay
601,2,doanh nghiệp tăng trưởng nhờ lợi thế của các đám mây
602,2,thu nhập bình quân của lao động gần <num> triệu đồng một tháng
603,2,ông trùm nhà ở xã hội đặt mục tiêu tăng lợi nhuận <num> lần
604,2,công ty vinhomes thị trường bất động sản sẽ sớm hồi phục
605,2,mbb  ông lưu trung thái mb không lo nợ xấu từ khoản vay của novaland
606,2,cổ phiếu bất động sản tăng mạnh cuối phiên
607,2,moodys hạ bậc tín nhiệm của fe credit
608,2,đề nghị tăng chuyến bay nội địa dịp <num>
609,2,vjc  bà nguyễn thị phương thảo vietjet không lấy khách của hãng khác
610,2,vietnam airlines có lãi trước thuế
611,2,vì sao thế giới di động đặt cược vào thị trường indonesia
612,2,tranh luận quy định chuyển nhượng vốn góp trong hợp tác xã
613,2,lệnh stop loss trong chứng khoán là gì
614,2,toàn bộ sữa bột trẻ em của vinamilk đạt giải thưởng tinh khiết
615,2,mỗi tấn thép giảm một triệu đồng trong tháng <num>
616,2,cách ngân hàng nhỏ nhất nước mỹ tồn tại qua <num> năm
617,2,tổng công ty điện lực dầu khí có chủ tịch mới
618,2,ông nguyễn văn nên kinh tế tp hcm giảm sâu hơn dự báo
619,2,trung quốc muốn đóng vai trò bình ổn kinh tế toàn cầu
620,2,vietjet báo lãi <num> tỷ đồng quý i
621,2,ngân hàng thế giới cảnh báo thập kỷ mất mát với kinh tế toàn cầu
622,2,mỹ và các đồng minh tìm cách giảm phụ thuộc kinh tế vào trung quốc
623,2,đường sắt dự kiến thoát lỗ năm nay
624,0,trộm tiền công đức trong nhà thờ lớn
625,0,ông chủ tân hiệp phát trần quí thanh bị bắt
626,0,nữ sinh lớp <num> giả sugar baby gây hàng loạt vụ cướp
627,0,youtuber bích thủy tv hầu tòa vì mạo danh phóng viên để lừa đảo
628,0,hai thanh niên chế tạo hàng loạt súng
